uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title,country
7275b8a0-daf7-0133-8160-0a81e8b09a82,50 years old,male,yES,40_65,FR,urban,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would vote for it,‰Û_ do more volunteering work,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It is impossible to finance | It is against the principle of linking merit and reward | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,data reduction technician,France
2dea5460-d8ff-0133-c146-0a81e8b09a82,53 years old,female,yES,40_65,GB,Country,low,yes,004431b0c1ce29ff6145307fa23f3f98,I know something about it,I would vote for it,‰Û_ gain additional skills,None of the above,None of the above,data reduction technician,Great Britain
78b47ea0-dd56-0133-a15c-0a81e8b09a82,1988,Fem,NO,26_39,IT,Country,high,yes,004431b0c1ce29ff6145307fa23f3f98,I know something about it,I would not vote,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility,It is impossible to finance,data reduction technician,Italy
6a694ed0-d982-0133-761b-0a81e8b09a82,1993,male,yES,14_25,PL,city,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I understand it fully,I would vote for it,None of the above,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",It is impossible to finance | It is against the principle of linking merit and reward,data reduction technician,Poland
63e24d60-d9cb-0133-0b53-0a81e8b09a82,53 years old,female,YES,40_65,PT,urban,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I know something about it,I would vote for it,‰Û_ gain additional skills,It creates more equality of opportunity,Only the people who need it most should get something from the state,data reduction technician,Portugal
b2ee2b40-db49-0133-5130-0a81e8b09a82,48 years old,female,yES,40_65,SE,urban,medium,yes,004431b0c1ce29ff6145307fa23f3f98,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,data reduction technician,Sweden
8a8cb730-d9e8-0133-26c9-0a81e8b09a82,58 years old,female,YES,40_65,BG,urban,high,yes,8fd068c8d9be73abfa678856177b6c40,I know something about it,I would vote for it,‰Û_ spend more time with my family,It reduces anxiety about financing basic needs,It increases dependence on the state,data operations director,Bulgaria
2c23ba70-da48-0133-5a0d-0a81e8b09a82,36 years old,female,YES,26_39,CZ,rural,low,yes,8fd068c8d9be73abfa678856177b6c40,I have never heard of it,I would probably vote against it,‰Û_ do more volunteering work,None of the above,It is against the principle of linking merit and reward | It increases dependence on the state,data operations director,Czechia
9626e9b0-da48-0133-3c0b-0a81e8b09a82,56 years old,female,YES,40_65,CZ,Non-Rural,medium,yes,8fd068c8d9be73abfa678856177b6c40,I have never heard of it,I would vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone",It is impossible to finance,data operations director,Czechia
4229a5c0-da8e-0133-cccb-0a81e8b09a82,41 years old,male,yES,40_65,CZ,urban,medium,yes,8fd068c8d9be73abfa678856177b6c40,I have never heard of it,I would probably vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,data operations director,Czechia
1dd19130-dc7a-0133-4202-0a81e8b09a82,46 years old,Male,YES,40_65,DE,Country,medium,yes,8fd068c8d9be73abfa678856177b6c40,I know something about it,I would vote for it,‰Û_ spend more time with my family,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,data operations director,Germany
d4a50c60-dd93-0133-0c1f-0a81e8b09a82,49 years old,male,yES,40_65,DE,rural,high,yes,8fd068c8d9be73abfa678856177b6c40,I understand it fully,I would vote for it,‰Û_ work as a freelancer,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It reduces bureaucracy and administrative expenses,None of the above,data operations director,Germany
ce7a3bb0-dbb3-0133-bcc8-0a81e8b09a82,49 years old,Male,YES,40_65,DE,rural,medium,yes,8fd068c8d9be73abfa678856177b6c40,I have heard just a little about it,I would probably vote against it,‰Û_ spend more time with my family,It creates more equality of opportunity,It might encourage people to stop working,data operations director,Germany
c3d9e350-d987-0133-3f06-0a81e8b09a82,1989,male,NO,26_39,DK,urban,low,yes,8fd068c8d9be73abfa678856177b6c40,I have heard just a little about it,I would probably vote against it,‰Û_ work less,"It increases solidarity, because it is funded by everyone",It might encourage people to stop working,data operations director,Denmark
3d1fab10-d992-0133-627f-0a81e8b09a82,1986,FeMale,nO,26_39,EE,urban,high,yes,8fd068c8d9be73abfa678856177b6c40,I have heard just a little about it,I would probably vote for it,None of the above,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It is impossible to finance | Only the people who need it most should get something from the state | It might encourage people to stop working,data operations director,Estonia
5223ff70-d9ad-0133-89fc-0a81e8b09a82,43 years old,female,YES,40_65,ES,urban,medium,yes,8fd068c8d9be73abfa678856177b6c40,I understand it fully,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,Only the people who need it most should get something from the state,data operations director,Spain
f2af4a40-d8ee-0133-3ed3-0a81e8b09a82,42 years old,male,yES,40_65,ES,urban,high,yes,8fd068c8d9be73abfa678856177b6c40,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,data operations director,Spain
a486e770-db14-0133-f11b-0a81e8b09a82,59 years old,FeMale,nO,40_65,ES,city,high,yes,8fd068c8d9be73abfa678856177b6c40,I know something about it,I would probably vote against it,‰Û_ work less,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is impossible to finance | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,data operations director,Spain
55fb7840-d955-0133-8980-0a81e8b09a82,1988,male,nO,26_39,ES,Non-Rural,high,yes,8fd068c8d9be73abfa678856177b6c40,I understand it fully,I would vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,It might encourage people to stop working,data operations director,Spain
cf2f6d10-d8e3-0133-b9e4-0a81e8b09a82,1989,male,NO,26_39,FI,urban,high,yes,8fd068c8d9be73abfa678856177b6c40,I understand it fully,I would vote for it,‰Û_ gain additional skills,It reduces anxiety about financing basic needs,It might encourage people to stop working,data operations director,Finland
081e95c0-d8bd-0133-0afe-0a81e8b09a82,42 years old,female,YES,40_65,FR,rural,medium,yes,8fd068c8d9be73abfa678856177b6c40,I know something about it,I would vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,data operations director,France
a9bfce90-d9a1-0133-f9da-0a81e8b09a82,50 years old,male,yES,40_65,FR,rural,high,yes,8fd068c8d9be73abfa678856177b6c40,I understand it fully,I would vote for it,‰Û_ work less,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",Foreigners might come to my country and take advantage of the benefit,data operations director,France
d65eaa80-d9b0-0133-fec0-0a81e8b09a82,32 years old,Male,yES,26_39,FR,rural,medium,yes,8fd068c8d9be73abfa678856177b6c40,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It is impossible to finance | It might encourage people to stop working | Only the people who need it most should get something from the state,data operations director,France
cbecbcf0-d9b3-0133-2e0c-0a81e8b09a82,1992,female,YES,juvenile,FR,urban,medium,yes,8fd068c8d9be73abfa678856177b6c40,I know something about it,I would probably vote for it,‰Û_ spend more time with my family,It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state,data operations director,France
95f85940-dcbd-0133-5c45-0a81e8b09a82,1992,male,NO,14_25,FR,city,medium,yes,8fd068c8d9be73abfa678856177b6c40,I understand it fully,I would probably vote for it,‰Û_ gain additional skills,"It reduces bureaucracy and administrative expenses | It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",Foreigners might come to my country and take advantage of the benefit,data operations director,France
