uuid,age,gender,dem_has_children,age_group,country_code,rural,dem_education_level,dem_full_time_job,normalized_job_code,question_bbi_2016wave4_basicincome_awareness,question_bbi_2016wave4_basicincome_vote,question_bbi_2016wave4_basicincome_effect,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_argumentsagainst,normalized_job_title
caae7dd0-d977-0133-0c48-0a81e8b09a82,1986,male,nO,26_39,HU,Non-Rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It increases appreciation for household work and volunteering,Only the people who need it most should get something from the state,database management system specialist dbms specialist
c9554cb0-dd47-0133-384f-0a81e8b09a82,40 years old,male,yES,40_65,HU,rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,database management system specialist dbms specialist
01824f80-dcc1-0133-52f7-0a81e8b09a82,42 years old,male,nO,40_65,IT,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | It is impossible to finance | It increases dependence on the state,database management system specialist dbms specialist
adb58910-dcd5-0133-4612-0a81e8b09a82,54 years old,FeMale,YES,40_65,IT,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,‰Û_ work less,"It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,database management system specialist dbms specialist
25fe10a0-d98f-0133-f4c7-0a81e8b09a82,56 years old,male,YES,40_65,IT,city,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,‰Û_ do more volunteering work,It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward,database management system specialist dbms specialist
58f51920-da46-0133-0b15-0a81e8b09a82,41 years old,male,YES,40_65,IT,Non-Rural,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote for it,None of the above,None of the above,Only the people who need it most should get something from the state,database management system specialist dbms specialist
39812fe0-da31-0133-ae1d-0a81e8b09a82,42 years old,male,YES,40_65,IT,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,‰Û_ look for a different job,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs,It is impossible to finance,database management system specialist dbms specialist
1edfa3e0-da47-0133-10cf-0a81e8b09a82,49 years old,Male,NO,40_65,IT,city,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,‰Û_ gain additional skills,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,database management system specialist dbms specialist
08c29b30-dcb7-0133-6d53-0a81e8b09a82,55 years old,Male,NO,40_65,IT,urban,low,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would probably vote for it,‰Û_ work less,It reduces anxiety about financing basic needs,It is impossible to finance,database management system specialist dbms specialist
f4127fd0-d8c7-0133-9e16-0a81e8b09a82,38 years old,male,nO,26_39,IT,city,high,yes,41b2978a2c07c5f477e60f26372d6c85,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility | It creates more equality of opportunity,Only the people who need it most should get something from the state,database management system specialist dbms specialist
ca601fc0-d8e4-0133-bc82-0a81e8b09a82,1990,male,NO,26_39,IT,Non-Rural,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,‰Û_ gain additional skills,It reduces bureaucracy and administrative expenses,Only the people who need it most should get something from the state,database management system specialist dbms specialist
ed6fc0f0-d8c9-0133-a3b7-0a81e8b09a82,1989,male,NO,26_39,IT,urban,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would vote for it,A basic income would not affect my work choices,"It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward,database management system specialist dbms specialist
d6b22ca0-dc54-0133-1651-0a81e8b09a82,43 years old,male,yES,40_65,LT,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I understand it fully,I would probably vote against it,A basic income would not affect my work choices,None of the above,Only the people who need it most should get something from the state,database management system specialist dbms specialist
373a5dc0-d8c7-0133-58d7-0a81e8b09a82,39 years old,male,NO,26_39,NL,urban,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I have never heard of it,I would probably vote for it,‰Û_ gain additional skills,It creates more equality of opportunity | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It is impossible to finance | It increases dependence on the state,database management system specialist dbms specialist
4e2767f0-d8b9-0133-0544-0a81e8b09a82,41 years old,male,yES,40_65,NL,city,low,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It creates more equality of opportunity",It might encourage people to stop working | It is impossible to finance,database management system specialist dbms specialist
c72d80d0-da1a-0133-adbc-0a81e8b09a82,45 years old,Male,YES,40_65,PL,urban,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would vote for it,A basic income would not affect my work choices,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It reduces bureaucracy and administrative expenses",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state,database management system specialist dbms specialist
ae0adbe0-de4b-0133-0c09-0a81e8b09a82,41 years old,male,yES,40_65,PL,urban,low,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,‰Û_ work less,It creates more equality of opportunity | It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,database management system specialist dbms specialist
67c54230-d8e7-0133-bee6-0a81e8b09a82,40 years old,male,yES,40_65,PL,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I have heard just a little about it,I would probably vote for it,‰Û_ spend more time with my family,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",It might encourage people to stop working | It increases dependence on the state,database management system specialist dbms specialist
c5f7bd20-db1a-0133-443e-0a81e8b09a82,33 years old,female,NO,26_39,PL,city,medium,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would not vote,None of the above,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,None of the above,database management system specialist dbms specialist
232c8e40-da4d-0133-f173-0a81e8b09a82,1986,Male,yES,26_39,PL,city,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote against it,‰Û_ work as a freelancer,None of the above,It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward,database management system specialist dbms specialist
ad926610-d940-0133-c4d9-0a81e8b09a82,33 years old,Male,YES,26_39,PL,urban,high,yes,41b2978a2c07c5f477e60f26372d6c85,I know something about it,I would vote for it,‰Û_ spend more time with my family,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It might encourage people to stop working,database management system specialist dbms specialist
