country,normalized_job_title,rural,uuid
Romania,clinical data manager,City,f57a9b40-dcb8-0133-9e3d-0a81e8b09a82
Bulgaria,data abstractor,City,ea1a63a0-da2a-0133-419b-0a81e8b09a82
Germany,data abstractor,Rural,16924940-da1c-0133-eeec-0a81e8b09a82
Germany,data abstractor,City,34597280-d8e1-0133-b2b1-0a81e8b09a82
Great Britain,data abstractor,City,6c2298d0-da25-0133-65e0-0a81e8b09a82
Greece,data abstractor,City,1d4a9e40-d9c2-0133-2c80-0a81e8b09a82
Greece,data abstractor,City,d93ecff0-dad1-0133-48b5-0a81e8b09a82
Romania,data abstractor,Rural,91c9d860-d96f-0133-8ecb-0a81e8b09a82
Bulgaria,clinical data management associate director,City,f5651c20-d8cd-0133-65b7-0a81e8b09a82
Germany,clinical data management associate director,Rural,e47e8400-d96e-0133-0782-0a81e8b09a82
Germany,clinical data management associate director,City,b58bea40-da58-0133-cdc7-0a81e8b09a82
Germany,clinical data management associate director,City,9c631be0-dbb6-0133-4c86-0a81e8b09a82
France,clinical data management associate director,Rural,1b08cc30-dcb3-0133-7aa6-0a81e8b09a82
France,clinical data management associate director,City,bfd76090-dcba-0133-11a9-0a81e8b09a82
Great Britain,clinical data management associate director,City,ff8f4330-d991-0133-6183-0a81e8b09a82
Croatia,clinical data management associate director,City,7a5984c0-db09-0133-cbb0-0a81e8b09a82
Italy,clinical data management associate director,City,93517300-d97a-0133-5891-0a81e8b09a82
Lithuania,clinical data management associate director,City,f9ee17e0-da01-0133-f73a-0a81e8b09a82
Poland,clinical data management associate director,Rural,4948eb00-da97-0133-3df1-0a81e8b09a82
Portugal,clinical data management associate director,City,cb56a080-d965-0133-f726-0a81e8b09a82
Bulgaria,data reduction technician,City,5f46d700-d99a-0133-1bb9-0a81e8b09a82
Germany,data reduction technician,City,07ba8a00-db5c-0133-ec13-0a81e8b09a82
Germany,data reduction technician,Rural,d6cacbf0-dad8-0133-3860-0a81e8b09a82
Spain,data reduction technician,City,24a73eb0-da67-0133-adc6-0a81e8b09a82
Spain,data reduction technician,City,5d9258b0-d9b1-0133-0176-0a81e8b09a82
Spain,data reduction technician,City,de2a06b0-d96f-0133-9035-0a81e8b09a82
Spain,data reduction technician,City,ff22bb90-da4a-0133-2373-0a81e8b09a82
Finland,data reduction technician,City,8331a770-d9a0-0133-a113-0a81e8b09a82
Finland,data reduction technician,City,ca411170-d976-0133-0897-0a81e8b09a82
France,data reduction technician,City,7275b8a0-daf7-0133-8160-0a81e8b09a82
Great Britain,data reduction technician,Rural,2dea5460-d8ff-0133-c146-0a81e8b09a82
Italy,data reduction technician,Rural,78b47ea0-dd56-0133-a15c-0a81e8b09a82
Poland,data reduction technician,City,6a694ed0-d982-0133-761b-0a81e8b09a82
Portugal,data reduction technician,City,63e24d60-d9cb-0133-0b53-0a81e8b09a82
Sweden,data reduction technician,City,b2ee2b40-db49-0133-5130-0a81e8b09a82
Bulgaria,data operations director,City,8a8cb730-d9e8-0133-26c9-0a81e8b09a82
Czechia,data operations director,Rural,2c23ba70-da48-0133-5a0d-0a81e8b09a82
Czechia,data operations director,City,9626e9b0-da48-0133-3c0b-0a81e8b09a82
Czechia,data operations director,City,4229a5c0-da8e-0133-cccb-0a81e8b09a82
Germany,data operations director,Rural,1dd19130-dc7a-0133-4202-0a81e8b09a82
Germany,data operations director,Rural,d4a50c60-dd93-0133-0c1f-0a81e8b09a82
Germany,data operations director,Rural,ce7a3bb0-dbb3-0133-bcc8-0a81e8b09a82
Denmark,data operations director,City,c3d9e350-d987-0133-3f06-0a81e8b09a82
Estonia,data operations director,City,3d1fab10-d992-0133-627f-0a81e8b09a82
Spain,data operations director,City,5223ff70-d9ad-0133-89fc-0a81e8b09a82
Spain,data operations director,City,f2af4a40-d8ee-0133-3ed3-0a81e8b09a82
Spain,data operations director,City,a486e770-db14-0133-f11b-0a81e8b09a82
Spain,data operations director,City,55fb7840-d955-0133-8980-0a81e8b09a82
Finland,data operations director,City,cf2f6d10-d8e3-0133-b9e4-0a81e8b09a82
France,data operations director,Rural,081e95c0-d8bd-0133-0afe-0a81e8b09a82
France,data operations director,Rural,a9bfce90-d9a1-0133-f9da-0a81e8b09a82
France,data operations director,Rural,d65eaa80-d9b0-0133-fec0-0a81e8b09a82
France,data operations director,City,cbecbcf0-d9b3-0133-2e0c-0a81e8b09a82
France,data operations director,City,95f85940-dcbd-0133-5c45-0a81e8b09a82
France,data operations director,City,fce50820-d96b-0133-1a3a-0a81e8b09a82
Great Britain,data operations director,City,f4dcbf20-dd55-0133-ed6d-0a81e8b09a82
Great Britain,data operations director,City,a0a41a30-dbb7-0133-5096-0a81e8b09a82
Great Britain,data operations director,City,be597b20-dc76-0133-37f1-0a81e8b09a82
Great Britain,data operations director,City,17284850-dd65-0133-8eff-0a81e8b09a82
Great Britain,data operations director,City,54801f60-da64-0133-c9ff-0a81e8b09a82
Croatia,data operations director,City,58815490-d8d1-0133-595e-0a81e8b09a82
Hungary,data operations director,City,ce7a2200-db3c-0133-453b-0a81e8b09a82
Italy,data operations director,City,d2a78020-dd40-0133-2412-0a81e8b09a82
Italy,data operations director,City,adcbfac0-daee-0133-0fa9-0a81e8b09a82
Italy,data operations director,City,777415e0-dc8d-0133-48bf-0a81e8b09a82
Italy,data operations director,Rural,bd08c290-d9a8-0133-0c22-0a81e8b09a82
Lithuania,data operations director,City,6642a040-d96d-0133-01b5-0a81e8b09a82
Latvia,data operations director,City,db793ca0-d9f3-0133-32b0-0a81e8b09a82
Poland,data operations director,Rural,d973e160-dcb4-0133-8399-0a81e8b09a82
Poland,data operations director,City,298d2e40-dc9b-0133-bdad-0a81e8b09a82
Poland,data operations director,City,e4cc1490-de2e-0133-33a3-0a81e8b09a82
Poland,data operations director,City,83936940-de67-0133-959f-0a81e8b09a82
Slovakia,data operations director,City,c6bf4e10-d995-0133-fb65-0a81e8b09a82
Bulgaria,data center operator,City,d2692650-d95a-0133-5eef-0a81e8b09a82
Czechia,data center operator,City,39d2d410-d99e-0133-962e-0a81e8b09a82
Germany,data center operator,City,0f898cd0-de90-0133-813d-0a81e8b09a82
Germany,data center operator,City,2c14a330-da26-0133-691a-0a81e8b09a82
Germany,data center operator,Rural,1c7b45f0-dcbf-0133-48b9-0a81e8b09a82
Germany,data center operator,City,9855cc40-d93e-0133-c1b4-0a81e8b09a82
Germany,data center operator,City,57c09290-da5d-0133-b8d5-0a81e8b09a82
Great Britain,data center operator,City,047643e0-dc0f-0133-ade3-0a81e8b09a82
Italy,data center operator,Rural,71e29010-da6c-0133-7b7c-0a81e8b09a82
Netherlands,data center operator,City,a52258e0-d978-0133-0f16-0a81e8b09a82
Netherlands,data center operator,Rural,0698ba20-d995-0133-f809-0a81e8b09a82
Poland,data center operator,City,0235a5f0-d9a1-0133-a384-0a81e8b09a82
Portugal,data center operator,City,a04f75d0-d8ef-0133-117c-0a81e8b09a82
Romania,data center operator,City,aafbbdf0-d929-0133-3732-0a81e8b09a82
Romania,data center operator,City,43bfe480-da4e-0133-410a-0a81e8b09a82
Sweden,data center operator,City,cdd4d3f0-d93a-0133-bceb-0a81e8b09a82
Slovenia,data center operator,Rural,0bac2910-dc5b-0133-a72a-0a81e8b09a82
Cyprus,clinical trials data coordinator,City,6dc07070-d8cf-0133-5377-0a81e8b09a82
Germany,clinical trials data coordinator,City,8b070db0-de17-0133-0485-0a81e8b09a82
France,clinical trials data coordinator,City,43da1a60-dbb7-0133-4f25-0a81e8b09a82
France,clinical trials data coordinator,City,05e73b20-dcc2-0133-587b-0a81e8b09a82
France,clinical trials data coordinator,City,20b14750-d8b7-0133-0108-0a81e8b09a82
Cyprus,database administrator dba,City,4ec02860-dc9b-0133-be14-0a81e8b09a82
Czechia,database administrator dba,Rural,6cdbf790-d95c-0133-62da-0a81e8b09a82
Germany,database administrator dba,Rural,0bc948c0-da37-0133-7ac1-0a81e8b09a82
Germany,database administrator dba,Rural,31eeb580-d990-0133-596b-0a81e8b09a82
Germany,database administrator dba,Rural,d3e0ecc0-d9af-0133-faa7-0a81e8b09a82
Germany,database administrator dba,Rural,caaa5660-dda6-0133-1c98-0a81e8b09a82
Great Britain,database administrator dba,City,b075b1d0-dc34-0133-6efe-0a81e8b09a82
Italy,database administrator dba,Rural,85b00870-d9b0-0133-fd45-0a81e8b09a82
Poland,database administrator dba,Rural,f3141c50-d9b1-0133-0478-0a81e8b09a82
Poland,database administrator dba,City,314e9840-d982-0133-74f3-0a81e8b09a82
Czechia,data processing auxiliary equipment operator,City,40823730-db07-0133-c28c-0a81e8b09a82
Germany,data processing auxiliary equipment operator,City,0bb007a0-da52-0133-f2be-0a81e8b09a82
Germany,data processing auxiliary equipment operator,City,3aa0b440-da95-0133-3884-0a81e8b09a82
Spain,data processing auxiliary equipment operator,City,8dcd0450-d985-0133-34c3-0a81e8b09a82
Spain,data processing auxiliary equipment operator,City,06078130-d902-0133-c6af-0a81e8b09a82
Great Britain,data processing auxiliary equipment operator,City,41284280-dc09-0133-8422-0a81e8b09a82
Hungary,data processing auxiliary equipment operator,Rural,a100c8c0-da66-0133-aa1f-0a81e8b09a82
Italy,data processing auxiliary equipment operator,City,41b6dc60-dbeb-0133-3954-0a81e8b09a82
Czechia,data collection technician,Rural,4ef57ad0-da88-0133-eb78-0a81e8b09a82
Germany,data collection technician,City,695c2cb0-dbfb-0133-7016-0a81e8b09a82
Germany,data collection technician,City,9c94abb0-dd8b-0133-fc09-0a81e8b09a82
Germany,data collection technician,City,c8891bc0-d9e5-0133-2239-0a81e8b09a82
Estonia,data collection technician,City,92fab610-da27-0133-6f8a-0a81e8b09a82
Finland,data collection technician,City,534d4570-d8b5-0133-feed-0a81e8b09a82
France,data collection technician,City,37ccd910-db1f-0133-5937-0a81e8b09a82
France,data collection technician,Rural,0905d850-dcbb-0133-1315-0a81e8b09a82
France,data collection technician,City,1b7e5320-d927-0133-344a-0a81e8b09a82
Great Britain,data collection technician,City,ea7bf820-db4f-0133-40a8-0a81e8b09a82
Hungary,data collection technician,Rural,d2670a00-da35-0133-f545-0a81e8b09a82
Italy,data collection technician,City,25c168d0-d9b9-0133-d9cd-0a81e8b09a82
Netherlands,data collection technician,City,70b4c300-da75-0133-307f-0a81e8b09a82
Poland,data collection technician,City,4698b1f0-da84-0133-dabc-0a81e8b09a82
Poland,data collection technician,City,1b7c60c0-df20-0133-a84d-0a81e8b09a82
Poland,data collection technician,City,6508d740-da28-0133-7345-0a81e8b09a82
Romania,data collection technician,City,70001f70-db97-0133-488f-0a81e8b09a82
Romania,data collection technician,City,54452a80-daeb-0133-8351-0a81e8b09a82
Sweden,data collection technician,Rural,982b8b90-d967-0133-7261-0a81e8b09a82
Czechia,database specialist,City,b8cfa6a0-d95c-0133-63aa-0a81e8b09a82
Germany,database specialist,Rural,2851a150-de5a-0133-095f-0a81e8b09a82
Germany,database specialist,Rural,5ef7ae30-dd40-0133-2298-0a81e8b09a82
Germany,database specialist,City,7c933ca0-dcd9-0133-18c5-0a81e8b09a82
Germany,database specialist,Rural,033e63e0-da35-0133-8ec8-0a81e8b09a82
Germany,database specialist,Rural,1ae909a0-dac4-0133-cce2-0a81e8b09a82
Germany,database specialist,City,329029d0-dbb4-0133-437e-0a81e8b09a82
Germany,database specialist,City,6f2d4110-dc17-0133-c807-0a81e8b09a82
Germany,database specialist,City,9f88d840-dac8-0133-6f1e-0a81e8b09a82
Germany,database specialist,Rural,69d751b0-da69-0133-03a7-0a81e8b09a82
Germany,database specialist,City,f435bc90-d9e1-0133-ef58-0a81e8b09a82
Germany,database specialist,City,884e6830-dc09-0133-8508-0a81e8b09a82
Denmark,database specialist,City,7a5e7160-dcbd-0133-5ba7-0a81e8b09a82
Denmark,database specialist,City,c8257830-d955-0133-8a58-0a81e8b09a82
Denmark,database specialist,City,03ac6ff0-d8b3-0133-f5aa-0a81e8b09a82
Spain,database specialist,City,d23df3e0-d8d4-0133-63ad-0a81e8b09a82
Spain,database specialist,City,b04ba230-d987-0133-3eba-0a81e8b09a82
Spain,database specialist,Rural,e0be9340-d972-0133-f8b0-0a81e8b09a82
Spain,database specialist,City,f18f1ea0-d97f-0133-f8aa-0a81e8b09a82
Spain,database specialist,City,efaa1880-d8d6-0133-1b70-0a81e8b09a82
Finland,database specialist,City,c515ff00-d971-0133-f4b8-0a81e8b09a82
France,database specialist,City,7ea88cd0-d8a9-0133-678d-0a81e8b09a82
France,database specialist,Rural,8a0d64c0-dcbf-0133-4ae1-0a81e8b09a82
France,database specialist,City,f285fff0-da70-0133-c4f9-0a81e8b09a82
France,database specialist,City,4065a440-da7e-0133-dc0b-0a81e8b09a82
France,database specialist,Rural,c5331060-db50-0133-43ae-0a81e8b09a82
France,database specialist,City,d64ae410-da67-0133-b27b-0a81e8b09a82
France,database specialist,Rural,cf3e1950-d8a6-0133-63a9-0a81e8b09a82
France,database specialist,City,db9a1a10-da58-0133-cecc-0a81e8b09a82
Great Britain,database specialist,Rural,545f6040-d99b-0133-ae42-0a81e8b09a82
Great Britain,database specialist,City,a6b2c8f0-dd6d-0133-f9c6-0a81e8b09a82
Great Britain,database specialist,Rural,af90e430-db01-0133-52e8-0a81e8b09a82
Great Britain,database specialist,City,affa6740-dd74-0133-6eb2-0a81e8b09a82
Great Britain,database specialist,City,d3588130-dd99-0133-74bc-0a81e8b09a82
Great Britain,database specialist,City,fc8bcef0-db14-0133-f2ad-0a81e8b09a82
Great Britain,database specialist,City,f8695be0-d8ec-0133-af8a-0a81e8b09a82
Greece,database specialist,City,639d39e0-db1a-0133-425c-0a81e8b09a82
Greece,database specialist,City,019965d0-d97b-0133-c5ca-0a81e8b09a82
Croatia,database specialist,City,4337f1b0-da26-0133-6970-0a81e8b09a82
Italy,database specialist,City,3dbcf3d0-de88-0133-7742-0a81e8b09a82
Italy,database specialist,City,967e5080-da80-0133-354c-0a81e8b09a82
Italy,database specialist,City,f19d6c70-dae8-0133-4713-0a81e8b09a82
Lithuania,database specialist,City,e6a235d0-d99a-0133-ac03-0a81e8b09a82
Netherlands,database specialist,City,6796a310-dc9f-0133-cca4-0a81e8b09a82
Netherlands,database specialist,City,6f316b70-d983-0133-7aa0-0a81e8b09a82
Poland,database specialist,City,306b8dd0-da42-0133-5dfa-0a81e8b09a82
Poland,database specialist,City,9e8551e0-da1f-0133-fc12-0a81e8b09a82
Poland,database specialist,City,46229ae0-deea-0133-08ca-0a81e8b09a82
Poland,database specialist,City,d23d0170-da43-0133-683d-0a81e8b09a82
Poland,database specialist,City,92785430-da3e-0133-cda2-0a81e8b09a82
Portugal,database specialist,City,2fca5780-d971-0133-cb98-0a81e8b09a82
Portugal,database specialist,City,c53166d0-d8dc-0133-9d36-0a81e8b09a82
Portugal,database specialist,City,30d4df60-da54-0133-8cd3-0a81e8b09a82
Romania,database specialist,City,cdd68c80-d98c-0133-f022-0a81e8b09a82
Romania,database specialist,City,27b8dc80-db2b-0133-cfdc-0a81e8b09a82
Romania,database specialist,City,0cb450e0-d8ee-0133-3c77-0a81e8b09a82
Romania,database specialist,City,8b540900-dcb2-0133-96cf-0a81e8b09a82
Romania,database specialist,City,289a6d60-db1a-0133-41a1-0a81e8b09a82
Sweden,database specialist,City,9367e0d0-d9a5-0133-aa78-0a81e8b09a82
Sweden,database specialist,City,480f5200-d9b1-0133-00fc-0a81e8b09a82
Slovakia,database specialist,City,6d8882f0-dcb1-0133-3e28-0a81e8b09a82
Czechia,data acquisition technician,Rural,a6d09a80-d93e-0133-c1c7-0a81e8b09a82
Great Britain,data acquisition technician,City,95e96b20-dbd6-0133-952d-0a81e8b09a82
Great Britain,data acquisition technician,City,cd86e160-dccd-0133-ff76-0a81e8b09a82
Great Britain,data acquisition technician,City,d8a9b7a0-de48-0133-691d-0a81e8b09a82
Hungary,data acquisition technician,Rural,13fa4650-da76-0133-3513-0a81e8b09a82
Ireland,data acquisition technician,City,02ab13e0-d9c4-0133-fc15-0a81e8b09a82
Italy,data acquisition technician,City,0161ab00-db10-0133-0e54-0a81e8b09a82
Italy,data acquisition technician,City,14734b80-d997-0133-74a8-0a81e8b09a82
Poland,data acquisition technician,City,9b08f190-d985-0133-34f9-0a81e8b09a82
Poland,data acquisition technician,City,f6c6b1e0-dcad-0133-f017-0a81e8b09a82
Sweden,data acquisition technician,Rural,e589f490-d970-0133-ca23-0a81e8b09a82
Slovakia,data acquisition technician,Rural,c7724f60-de6c-0133-77b1-0a81e8b09a82
Czechia,data processing mechanic,Rural,96414160-da0d-0133-2c4d-0a81e8b09a82
Spain,data processing mechanic,City,b6f5a700-da00-0133-f489-0a81e8b09a82
Finland,data processing mechanic,City,aacf33e0-d934-0133-4338-0a81e8b09a82
Great Britain,data processing mechanic,Rural,2f939d70-dc81-0133-e625-0a81e8b09a82
Ireland,data processing mechanic,Rural,70d13ac0-d9e1-0133-8b4d-0a81e8b09a82
Netherlands,data processing mechanic,City,c8956cd0-db2b-0133-d272-0a81e8b09a82
Czechia,data sciences director,City,cd98d540-d98a-0133-a2bb-0a81e8b09a82
Germany,data sciences director,Rural,47ccf700-de33-0133-42a8-0a81e8b09a82
Germany,data sciences director,City,e214ef70-deed-0133-2414-0a81e8b09a82
Spain,data sciences director,City,32588fd0-d8de-0133-5dc5-0a81e8b09a82
Spain,data sciences director,Rural,92fcaf60-da2e-0133-857f-0a81e8b09a82
Spain,data sciences director,City,bfae2930-d94f-0133-596e-0a81e8b09a82
Spain,data sciences director,City,471ade70-d8e3-0133-b819-0a81e8b09a82
Spain,data sciences director,City,a9602090-dcbb-0133-1758-0a81e8b09a82
France,data sciences director,City,7b8ce100-dcc4-0133-f6b3-0a81e8b09a82
Great Britain,data sciences director,City,f0206bd0-db2f-0133-04e7-0a81e8b09a82
Italy,data sciences director,Rural,d164f780-da62-0133-3b2d-0a81e8b09a82
Italy,data sciences director,City,dc40ba10-d8c8-0133-a099-0a81e8b09a82
Netherlands,data sciences director,City,8d9e7480-d94f-0133-5919-0a81e8b09a82
Poland,data sciences director,City,fa2b20b0-dac6-0133-be77-0a81e8b09a82
Poland,data sciences director,City,f31e0820-d9ab-0133-1dd8-0a81e8b09a82
Romania,data sciences director,City,a7d57e80-dae8-0133-4631-0a81e8b09a82
Czechia,databases software consultant,Rural,78db57e0-d93b-0133-bde6-0a81e8b09a82
Germany,databases software consultant,City,27ce4050-de43-0133-f72e-0a81e8b09a82
Germany,databases software consultant,Rural,7d6dfea0-de5e-0133-2bc2-0a81e8b09a82
Germany,databases software consultant,Rural,50b20190-dd7d-0133-5e61-0a81e8b09a82
Germany,databases software consultant,Rural,656125e0-da3d-0133-c6a7-0a81e8b09a82
Germany,databases software consultant,Rural,0fc8a7f0-db40-0133-f06e-0a81e8b09a82
Germany,databases software consultant,City,dba5a6f0-daf9-0133-f76e-0a81e8b09a82
